U in s1,U in s2,U in s3,U in s4,U in s5,Po  in s1,Po  in s2,Po  in s3,Po  in s4,Po  in s5,In  in s1,In  in s2,In  in s3,In  in s4,In  in s5,Re  in s1,Re  in s2,Re  in s3,Re  in s4,Re  in s5
0.7306256438572146,0.7005372470795196,0.7725403191353896,0.5376872553403779,1.2600411877401718,5.629603422190264,7.584611028263532,9.567647089453049,4.076486014921917,2.274508215941561,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.05040000000000004,0.030000000000000075,0.03999999999999998,0.06060000000000015,0.06990000000000002
0.020042835775149485,0.0192491248079755,0.02115344173417305,0.014996680016606652,0.034514968884398325,0.10770892755326979,0.1376474055613839,0.12393134331266922,0.1426383347180119,0.06509756190048588,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.3395171763962991,0.32567078406688704,0.3589337617455979,0.25198172135348346,0.5950866922607531,5.422075586356268,7.366883608821806,9.31846289498036,3.879799744491384,2.0790051680948096,0.47474747474747475,0.47474747474747475,0.47474747474747475,0.47474747474747475,0.47474747474747475,0.11350000000000018,0.06000000000000015,0.06930000000000003,0.1456000000000001,0.1739999999999999
0.7172606637246572,0.6859658912925166,0.7613729520816579,0.5216240756690748,1.3175310632614456,5.704221648093952,7.740499500428358,9.776012896861307,4.083425374548116,2.267369869459732,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.055200000000000096,0.030000000000000075,0.03999999999999998,0.06310000000000009,0.07
0.6111788600171039,0.5909771368860733,0.6387426154426983,0.47481684149112574,0.9242721222636642,5.6021063809551865,7.496614033198563,9.272816347583454,4.037984999630212,2.2415119665000045,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.052100000000000056,0.030000000000000075,0.03999999999999998,0.06120000000000013,0.07
0.4869642177250432,0.47173790033513435,0.5079530880667109,0.3859679708750075,0.7424177438429447,5.51807222074135,7.460654830978149,9.404561696872774,3.969733232,2.1690579342064042,0.6565656565656566,0.6565656565656566,0.6565656565656566,0.6565656565656566,0.6565656565656566,0.06970000000000001,0.03999999999999998,0.05000000000000004,0.07719999999999998,0.07999999999999996
0.6849074407561779,0.6556934640087514,0.7259766876648097,0.5013645848781264,1.2339479789514436,5.667017925823157,7.657025063930565,9.621897864086943,4.066529335253654,2.254729035359845,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.05420000000000009,0.030000000000000075,0.03999999999999998,0.06320000000000008,0.07
0.657073511644636,0.6326004009377949,0.690951879228751,0.497320279569136,1.074876907046291,5.543225305535612,7.519935401847405,9.499670621899744,4.020842990882353,2.23817697948896,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.054800000000000085,0.030100000000000075,0.03999999999999998,0.0631000000000001,0.07
0.4196595725633198,0.40039827496419644,0.4468016841279468,0.29953845176945426,0.785774821567957,5.489542085702357,7.457113883715057,9.4102624827031,3.919676658719506,2.116310627332216,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.10000000000000007,0.058500000000000135,0.06460000000000007,0.12130000000000023,0.1412
0.33714003273344606,0.3302201604296351,0.34644432300947836,0.2882846766347159,0.4372398003557335,5.351760751291316,7.184091938368283,9.077362462581467,3.857717864707559,2.0583778440827456,0.797979797979798,0.797979797979798,0.797979797979798,0.797979797979798,0.797979797979798,0.07,0.03160000000000007,0.05000000000000004,0.08009999999999995,0.08339999999999992
0.28078038152815427,0.2753438404082164,0.288038426273887,0.24169530711803627,0.3559708618628487,5.3110871272641536,7.211319943812074,9.123779545338557,3.7992986704557565,1.9974065751551684,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.08039999999999996,0.041799999999999976,0.05000000000000004,0.11580000000000022,0.1206000000000003
0.35333697901455907,0.3397568459029015,0.3722257505911285,0.26566431223381753,0.5924977357965202,5.408016627148491,7.340896481213596,9.286312302649675,3.872972476509611,2.0722511452838637,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.10980000000000008,0.06000000000000015,0.06970000000000001,0.1297999999999999,0.1500000000000001
0.19200795131877652,0.18676541038142064,0.1991601919984575,0.15641408620469452,0.27384676201540925,5.302874846173869,7.208973752758512,9.11955066416376,0.3839624711786877,0.28897545296267,0.7474747474747475,0.7474747474747475,0.7474747474747475,0.7474747474747475,0.7474747474747475,0.21090000000000003,0.07,0.0898999999999999,1.0000000000000007,1.0000000000000007
0.1738730122838064,0.16900757390642213,0.18049818464739537,0.14069975696744969,0.24937466744957365,0.31319270369800384,7.182297712057003,9.099599390880098,0.29075437642308494,0.2070236363837601,0.7676767676767676,0.7676767676767676,0.7676767676767676,0.7676767676767676,0.7676767676767676,1.0000000000000007,0.08459999999999994,0.09880000000000004,1.0000000000000007,1.0000000000000007
