U in s1,U in s2,U in s3,U in s4,U in s5,Po  in s1,Po  in s2,Po  in s3,Po  in s4,Po  in s5,In  in s1,In  in s2,In  in s3,In  in s4,In  in s5,Re  in s1,Re  in s2,Re  in s3,Re  in s4,Re  in s5
0.805674649750906,0.7649123701574393,0.8636070091517145,0.5570145520981484,1.619671933002552,5.754743582839936,7.8287684998669995,9.892380989953768,4.1072833654331635,2.2841690730315896,0.8585858585858586,0.8585858585858586,0.8585858585858586,0.8585858585858586,0.8585858585858586,0.05070000000000004,0.030000000000000075,0.03999999999999998,0.06690000000000003,0.07
0.003694301128972559,0.0035144303498367015,0.003949973364935899,0.0025961990747558742,0.0072946915142342045,0.0975173169716948,0.113240437434283,0.10668315607449476,0.13329129245422472,0.05669142314974078,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.1936664753689505,0.18557360396038314,0.20499707431581116,0.14221858626909928,0.3425061963782681,5.348131523316679,7.2789850932130395,9.187228391798369,0.34074329906241474,0.2286177211358876,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.28850000000000003,0.08429999999999992,0.10310000000000007,0.9942000000000006,1.0000000000000007
0.4799920697373376,0.461448417660146,0.5059238388181028,0.361464719798634,0.8215534938712912,5.575219839315823,7.5366048383648865,9.501651584186442,4.009317663979941,2.205925796417335,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.06360000000000009,0.03999999999999998,0.05000000000000004,0.09099999999999991,0.10000000000000007
0.20194759370508297,0.19347960523793292,0.2137475955511785,0.14764385635009744,0.3518364231503783,5.386087699100413,7.296933260852324,9.220908011387902,3.5765127511901103,0.3070889884795482,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2081999999999998,0.11000000000000008,0.1376,0.3797000000000002,1.0000000000000007
0.2540074594612527,0.2444403993629118,0.267233576473055,0.19134300242119,0.4153235399932655,5.393258029398064,7.316333866292596,9.233518665389168,3.8610151697232524,2.061332125261595,0.5959595959595959,0.5959595959595959,0.5959595959595959,0.5959595959595959,0.5959595959595959,0.13029999999999983,0.08459999999999991,0.0899999999999999,0.16369999999999996,0.21469999999999992
0.345982026924753,0.331298800980102,0.3666283312225803,0.25368645203198487,0.6239281126315395,5.459784466552721,7.416857040805541,9.381019650633073,3.898747785898503,2.098496538077991,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.1196000000000003,0.06000000000000015,0.06960000000000001,0.15290000000000006,0.17969999999999983
0.04242751335869638,0.04045782279826033,0.045224102243857735,0.030353234444352853,0.08178320566913798,0.14201752436785198,7.110439330960342,0.25573499094295216,0.17038171863234783,0.08748574610948309,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,0.539,0.9967000000000008,1.0000000000000007,1.0000000000000007
0.06860432590426262,0.06629373473447299,0.07180934727939153,0.053536444687186005,0.10900153239594683,0.1642068777218861,7.150764371184383,2.2577140581962247,0.1894932688170853,0.10651040023229523,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,0.2925000000000001,0.8918000000000007,1.0000000000000007,1.0000000000000007
0.047908040874704926,0.045581232239179405,0.051214917948670585,0.03368468910953783,0.0945941751531572,0.1308800589578382,7.149765740432246,2.0018360339936723,0.1587023660048155,0.07592813053714705,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,0.46550000000000014,0.9178000000000004,1.0000000000000007,1.0000000000000007
0.07419124879664923,0.07193955898416772,0.07733302141025852,0.059692305301824455,0.11518321853207181,0.15527937446010778,7.165661476104675,1.396367898913276,0.18197070809788093,0.102817338505405,0.898989898989899,0.898989898989899,0.898989898989899,0.898989898989899,0.898989898989899,1.0000000000000007,0.2977999999999999,0.9332000000000006,1.0000000000000007,1.0000000000000007
0.08495941353653608,0.08305701383671323,0.08757457932739321,0.07228070159244585,0.11623980843170578,0.1686296978724215,7.147582934888477,1.6166804324955157,0.19612131251773945,0.13712541186798283,0.8686868686868687,0.8686868686868687,0.8686868686868687,0.8686868686868687,0.8686868686868687,1.0000000000000007,0.2547,0.9181000000000006,1.0000000000000007,1.0000000000000007
0.04674471333614823,0.04454288497465763,0.049857091901647055,0.03310705146926478,0.08960280670125295,0.13324478732874354,7.152436387280624,0.9049347947223345,0.16143608035532217,0.07700888788680597,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,0.45050000000000007,0.9697000000000007,1.0000000000000007,1.0000000000000007
0.05516416081308399,0.052787416461726064,0.058494937114483066,0.040134529221703096,0.0986767321263013,0.1525722991087908,7.148477866653649,2.7014607528212706,0.17876594364565232,0.09183904904548112,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,0.3493,0.8930000000000006,1.0000000000000007,1.0000000000000007
0.04742915117465045,0.04526041306217775,0.05048987312947488,0.03393512277156452,0.08916312645940394,0.13146612141393615,7.1422166332997135,0.9193159637519007,0.159179166938026,0.07595579099329361,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,0.4589000000000002,0.9718000000000004,1.0000000000000007,1.0000000000000007
0.006381284552162155,0.006041876958065631,0.0068653524221459076,0.004326956710280163,0.013322116726615464,0.09962740545903954,0.1216813497780138,0.11264757216332434,0.1351011633137387,0.05811503561936485,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.008111382538716865,0.007702296778168537,0.008692981715247853,0.005615144872203809,0.01632331500149186,0.10072085507328382,0.1241951797948927,0.11536400162904278,0.1356662173687997,0.05852718825891592,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.002569894695479576,0.0024400069523009796,0.0027560301701392105,0.0017925773274184236,0.005304147227140522,0.0967808403487547,0.11445610512898532,0.10476623025241591,0.13312349011146368,0.05646833295619636,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.0008457527997119508,0.0008021286551054173,0.0009079286189072404,0.0005812045716950326,0.0017347608882104931,0.09520397127952691,0.10992056359584434,0.10168152594009902,0.1312145867785206,0.055585106636282564,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.008683168101399913,0.00823806797681449,0.009317747723934781,0.0059866129081058705,0.017762356305868147,0.1007181083936341,0.12581806522869443,0.11726713317983697,0.1361437285980825,0.05873608816626252,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.008347211411073,0.00790026335173021,0.008983913937706903,0.005636431654882746,0.017405307674907187,0.10136420455128428,0.12581086064357422,0.1153989557382219,0.13695233751306063,0.05928600003417122,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.0046354788574236565,0.004402010711930789,0.004968481279070167,0.0032204733091193163,0.009427247149298065,0.09865120769092567,0.11787043149257861,0.1089301104937702,0.13375706734164317,0.05737745233255936,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.009019630196646969,0.008550800685679311,0.009688115354991493,0.006182944079469697,0.01855681768755767,0.1020794147561977,0.12629138311659663,0.11756150740582827,0.13635014647939883,0.05909659214922616,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.0015458795315519665,0.0014642316888449488,0.001662210090982785,0.0010506667233919178,0.0032060941987260335,0.09540482660275282,0.11141594268115937,0.10399437518579774,0.13188535890241102,0.0558283558303437,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.0011308232367387545,0.001071888732809841,0.0012147707171723705,0.0007732800278875718,0.0023219050469736576,0.09571988103998375,0.11042862499576023,0.10279366686578324,0.1318043961638918,0.055880410491674234,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.5770900740772463,0.5524743479051908,0.611472338301752,0.4191109623709522,1.0299319826248352,5.623355741307441,7.555849964717134,9.551869329748675,4.060170680567132,2.252711915208404,0.46464646464646464,0.46464646464646464,0.46464646464646464,0.46464646464646464,0.46464646464646464,0.07,0.05000000000000004,0.05740000000000011,0.07999999999999996,0.08299999999999992
0.7038274567444751,0.6742842210849311,0.745171625542415,0.5166288249924358,1.2362509485079038,5.692822753210409,7.7154645233165144,9.72569586435161,4.079663386417656,2.2653355935492114,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.05050000000000004,0.030000000000000075,0.03999999999999998,0.06070000000000014,0.06980000000000001
0.763695563299077,0.7273930843121795,0.8149695959732997,0.5389486566942305,1.4606377105627535,5.734790655279508,7.80211377245499,9.862430329972282,4.09730329689691,2.2767286582973427,0.696969696969697,0.696969696969697,0.696969696969697,0.696969696969697,0.696969696969697,0.05120000000000005,0.030000000000000075,0.03999999999999998,0.06040000000000014,0.06980000000000001
0.0008936765218512122,0.0008471996244840217,0.0009599627647977025,0.0006122432840274632,0.001845293894587029,0.09514479526669357,0.11121891865329686,0.10247164112655714,0.13221799744944826,0.055499586021307355,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.7790416047160124,0.7409353510048144,0.8329199343716741,0.543653671728582,1.5152466823972863,5.736665333969732,7.7997444981624735,9.848585901769477,4.103225082932446,2.283152988886721,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.05100000000000005,0.030000000000000075,0.03989999999999998,0.06060000000000015,0.07180000000000003
0.521255169734208,0.5007699325876169,0.5496832633279932,0.38833716530208257,0.8770445980588499,5.552024364810217,7.429268110269958,9.38881704362697,4.009369166111475,2.20794014921037,0.5050505050505051,0.5050505050505051,0.5050505050505051,0.5050505050505051,0.5050505050505051,0.08319999999999991,0.05000000000000004,0.05470000000000008,0.09700000000000002,0.10000000000000007
0.6343885002806956,0.6077157447272615,0.6717981765411023,0.4655512720134383,1.1314194873876962,5.667057850197831,7.6656100184885805,9.622619698480063,4.065959510212945,2.253810166538625,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.06000000000000015,0.03999999999999998,0.03999999999999998,0.06990000000000002,0.07
0.6044604617574808,0.5805883709251372,0.637483970815446,0.44817248177581315,1.0127091640751622,5.581485229491387,7.494221601966365,9.454336877925082,4.017772076487522,2.220180558391733,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.07,0.05000000000000004,0.05190000000000005,0.07999999999999996,0.0899999999999999
