Utility,Pollution,Inertia,Reliability,group
0.3733139457489117,5.506639848606507,0.6363636363636364,0.11200000000000013,0
0.3551234409592203,7.492155956288228,0.6363636363636364,0.0699,0
0.3990692270815151,9.47829531008094,0.6363636363636364,0.07669999999999998,0
0.2612835315531185,3.927835949358427,0.6363636363636364,0.1350999999999999,0
0.7270933134478827,2.1241766036045124,0.6363636363636364,0.16149999999999992,0
0.2604410613637658,0.2538405233932637,0.6363636363636364,1.0000000000000009,0
0.44242346693849655,7.976896102034685,0.6363636363636364,0.030000000000000075,0
0.4607836439589215,3.8295181904899085,0.6363636363636364,0.11640000000000025,0
0.262990092563171,10.568381303084607,0.6363636363636364,0.08649999999999994,0
0.32319757852671044,0.22667152781276456,0.6363636363636364,1.0000000000000009,0
0.3802581276284392,2.019169314482121,0.6363636363636364,0.4356000000000001,0
0.3703633754521596,3.8665466081406192,0.6363636363636364,0.11960000000000028,0
0.3169622760671436,0.17509088263641215,0.6363636363636364,1.0000000000000009,0
0.5088658698081028,2.1227091245484457,0.6363636363636364,0.21770000000000006,0
0.6136271255813766,3.2348761122660923,0.6363636363636364,0.2243,0
0.3262633680192341,6.5874216223827275,0.6363636363636364,0.12979999999999986,0
0.3143226712977185,0.17604515806866408,0.6363636363636364,1.0000000000000009,0
0.5600516344141866,0.2069362324643212,0.6363636363636364,1.0000000000000009,0
0.3675236216366948,0.15948555170055745,0.6363636363636364,1.0000000000000009,0
0.3898692168790932,4.00522430209756,0.6363636363636364,0.09970000000000008,0
0.3772752626016322,4.2008197362596,0.6363636363636364,0.4690000000000002,0
0.3191047573055635,9.881973781682536,0.6363636363636364,0.07070000000000001,0
0.2941759729868849,9.00877331681704,0.6363636363636364,0.08889999999999991,0
0.32127516187511623,0.2822507063397053,0.6363636363636364,1.0000000000000009,0
0.5382715256659679,2.4514893321951488,0.6363636363636364,0.10000000000000007,0
0.30740226144550714,4.353552757036305,0.6363636363636364,0.09990000000000007,0
0.4500482733644428,0.3809204896365838,0.6363636363636364,1.0000000000000009,0
0.36437737785631136,2.0452029687553064,0.6363636363636364,0.3204000000000001,0
0.5691901858646662,7.1814650633799735,0.6363636363636364,0.033500000000000064,0
0.43467713099075145,0.2645765048755856,0.6363636363636364,1.0000000000000009,0
0.5038192502123048,10.807376340895235,0.6363636363636364,0.030000000000000075,0
0.6836109594856298,0.2825671649701435,0.6363636363636364,1.0000000000000009,0
0.2990942919045033,9.690882270878019,0.6363636363636364,0.040099999999999976,0
