Utility,Pollution,Inertia,Reliability,group
0.0008457527997119508,0.09508104215505377,1.0,1.0000000000000007,0
0.0008021286551054173,0.10940646472495018,1.0,1.0000000000000007,0
0.0009079286189072404,0.102991993097092,1.0,1.0000000000000007,0
0.0005812045716950326,0.13195507097412004,1.0,1.0000000000000007,0
0.0017347608882104931,0.05555617447484213,1.0,1.0000000000000007,0
0.0005792549693009496,0.015429868499492806,1.0,1.0000000000000007,0
0.0010136279291000992,7.589139246650125,1.0,0.04199999999999997,0
0.001058766041456494,0.06882536298794603,1.0,1.0000000000000007,0
0.0005851558031863775,0.2334482370492539,1.0,1.0000000000000007,0
0.0007261679812123038,0.05765443116597045,1.0,1.0000000000000007,0
0.0008624700472275108,0.031030444057850846,1.0,1.0000000000000007,0
0.0008386602642269208,0.17021241317170888,1.0,1.0000000000000007,0
0.000711425037749957,0.029353900304106798,1.0,1.0000000000000007,0
0.001177975026997455,0.11748017263031166,1.0,1.0000000000000007,0
0.0014422939700462706,0.1268505389684002,1.0,1.0000000000000007,0
0.0007334281164863038,0.1311080497748756,1.0,1.0000000000000007,0
0.000705193215792821,0.04405932431451865,1.0,1.0000000000000007,0
0.0013063744614599606,0.06800484780250561,1.0,1.0000000000000007,0
0.0008318401131789302,0.036812810694347844,1.0,1.0000000000000007,0
0.0008856646926553916,0.10092776943818547,1.0,1.0000000000000007,0
0.0008552849017092424,0.19397250229291865,1.0,1.0000000000000007,0
0.000716487300890019,9.434287086160493,1.0,0.20160000000000006,0
0.0006578156393302383,8.370938743946631,1.0,0.6214,0
0.0007216192674368773,0.11772410416957232,1.0,1.0000000000000007,0
0.0012515580921728317,0.10618407677061195,1.0,1.0000000000000007,0
0.000688881526566993,0.1646176550116831,1.0,1.0000000000000007,0
0.0010323469511787338,0.09264443102580483,1.0,1.0000000000000007,0
0.0008242907850745584,0.06891136618734314,1.0,1.0000000000000007,0
0.0013294518050527562,6.826656393282056,1.0,0.07310000000000005,0
0.0009946494808245605,0.07015663398584704,1.0,1.0000000000000007,0
0.0011653972498328385,10.31975525000819,1.0,0.05010000000000004,0
0.0016219880548729768,0.04282798309508512,1.0,1.0000000000000007,0
0.0006693508832872909,9.249553532974506,1.0,0.08219999999999995,0
0.0008526191802183125,0.06864111803106789,1.0,1.0000000000000007,0
0.0007532512229523967,5.749566408363354,1.0,0.08589999999999991,0
0.0008716110067833849,0.21665024610952036,1.0,1.0000000000000007,0
0.0006378968007797318,0.13174141146743368,1.0,1.0000000000000007,0
0.0013007107346320794,0.06443123574169926,1.0,1.0000000000000007,0
0.0005786996480251847,0.03679591479095366,1.0,1.0000000000000007,0
0.0011875639504401769,0.05514828038028737,1.0,1.0000000000000007,0
0.0006583561701563529,7.6745156428517,1.0,0.14,0
0.0009170907425469252,0.09433599774128934,1.0,1.0000000000000007,0
0.0015848039661129816,0.04937883566404475,1.0,1.0000000000000007,0
0.0010101516032978307,0.13255137379655674,1.0,1.0000000000000007,0
0.0010150093694725906,0.09930216566906139,1.0,1.0000000000000007,0
0.0005924639184010775,8.019856683396656,1.0,0.23620000000000016,0
0.0008259572737407524,7.103334287033255,1.0,0.4302000000000002,0
0.0007748614783806726,0.08430906253782966,1.0,1.0000000000000007,0
0.0005982411629717699,0.07949196025530787,1.0,1.0000000000000007,0
0.001118800261451153,0.14533155738924405,1.0,1.0000000000000007,0
0.0007884017968532519,0.04450382522390945,1.0,1.0000000000000007,0
0.0006259117338866524,0.17715463183995123,1.0,1.0000000000000007,0
0.0008597624762129461,0.12200799576310173,1.0,1.0000000000000007,0
0.001709464175657395,0.04926978497675097,1.0,1.0000000000000007,0
0.0017183255628986963,4.86891989640552,1.0,0.20540000000000008,0
0.0007301108825741286,0.0825413816892717,1.0,1.0000000000000007,0
0.001182752634468819,0.14104614072605748,1.0,1.0000000000000007,0
0.0014580846207037851,6.971166869583868,1.0,0.22000000000000003,0
0.0014245902448598575,0.04657754552923406,1.0,1.0000000000000007,0
0.0006732836682588215,0.16605905499943832,1.0,1.0000000000000007,0
0.0010862983842784963,0.17677339577594886,1.0,1.0000000000000007,0
0.0006847709054040304,0.08791326897560484,1.0,1.0000000000000007,0
0.0013592790161131216,0.03532332473699503,1.0,1.0000000000000007,0
0.0006924430600256082,0.20488867029906407,1.0,1.0000000000000007,0
0.0006092024768980205,0.028814925018815853,1.0,1.0000000000000007,0
0.0016274142659091113,7.264481217436139,1.0,0.5038000000000002,0
0.001379792784997773,0.03391763848875783,1.0,1.0000000000000007,0
0.0006162554273372217,0.13552981328755886,1.0,1.0000000000000007,0
0.00157185534529057,0.09892381315787512,1.0,1.0000000000000007,0
0.0006772614948982471,0.04311929634814954,1.0,1.0000000000000007,0
0.0006450970816694251,0.035233027366267045,1.0,1.0000000000000007,0
0.0008847147274497774,0.06782497015406068,1.0,1.0000000000000007,0
0.0013159072016802721,0.1281881798307557,1.0,1.0000000000000007,0
0.0010137909917938414,0.03796124261317096,1.0,1.0000000000000007,0
0.0005837868893164393,9.997220889883781,1.0,0.037600000000000015,0
0.0010077383903647282,0.09439104070241691,1.0,1.0000000000000007,0
0.0005842148006127665,0.43941172678798585,1.0,0.9917000000000006,0
0.0008499689254797646,0.06234183355902085,1.0,1.0000000000000007,0
0.0016438683267672634,0.1458376247786043,1.0,1.0000000000000007,0
0.0006143590522291962,0.08051012216874733,1.0,1.0000000000000007,0
0.0014333969394462976,0.3004240745293387,1.0,0.9951000000000007,0
0.0010946150256483267,0.067397591772128,1.0,1.0000000000000007,0
0.0007891671892783196,0.07478035735111703,1.0,1.0000000000000007,0
0.000880933680170221,0.047945099503373015,1.0,1.0000000000000007,0
0.0005951166622565645,0.04584027339333233,1.0,1.0000000000000007,0
0.0006948372383377691,0.22956815412964654,1.0,1.0000000000000007,0
0.0008429762712133128,0.06750049753458183,1.0,1.0000000000000007,0
0.0014378340910905394,0.0822421155443081,1.0,1.0000000000000007,0
0.0014072433342321752,0.21606101171158065,1.0,1.0000000000000007,0
0.0007778321597897855,0.20812606386611757,1.0,1.0000000000000007,0
