U in s1,U in s2,U in s3,U in s4,U in s5,Po  in s1,Po  in s2,Po  in s3,Po  in s4,Po  in s5,In  in s1,In  in s2,In  in s3,In  in s4,In  in s5,Re  in s1,Re  in s2,Re  in s3,Re  in s4,Re  in s5
0.026823046147441222,0.02562299786394058,0.02850648687128545,0.019268895152652205,0.04885026596910491,0.1141270101690365,0.33349624985254556,0.1397746869894143,0.14493356349518,0.06659085672899821,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,0.9902000000000005,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.0009265211900134998,0.000878193238673892,0.000995440643340499,0.0006338220901329443,0.0019149544623727648,0.09514128104350715,0.11044537164139323,0.10292810030547597,0.13181550180360813,0.055625000757360286,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.011465888390312078,0.010864229228780945,0.012323629959572003,0.007822425000697311,0.023716084895173704,0.1032364060353773,0.13417462777164355,0.12050163127514028,0.13843806892907093,0.060046911412445995,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.4369795292981191,0.4144823737566894,0.4690314716565853,0.30044415173514805,0.8940332439096209,5.502579571547586,7.495273435925177,9.499215940483,3.922291321355672,2.117871562910027,1.0,1.0,1.0,1.0,1.0,0.11000000000000008,0.06000000000000015,0.06940000000000002,0.13069999999999996,0.1499000000000001
0.7800613929010072,0.7436313940277537,0.8314229777916622,0.5534711058360309,1.4704196223948702,5.726342600877833,7.777142591541597,9.77401974020312,4.093904961150387,2.2749205980757154,0.5858585858585859,0.5858585858585859,0.5858585858585859,0.5858585858585859,0.5858585858585859,0.052800000000000076,0.030000000000000075,0.03999999999999998,0.06160000000000012,0.07
0.8303922098624426,0.7881426597817591,0.8904796974404404,0.5729825813384232,1.6780551646109512,5.7497150358521525,7.82873004257978,9.906092623765767,4.103436712774005,2.2806920467421508,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.05470000000000007,0.030100000000000075,0.03999999999999998,0.06190000000000011,0.07
0.6546160239184874,0.6284002761985067,0.6909607524381037,0.4850448281249873,1.0974921303825405,5.6530949574790474,7.582252048219443,9.520101505501408,4.067562221751762,2.2543011505850545,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.05100000000000004,0.030000000000000075,0.03999999999999998,0.06090000000000015,0.0699
0.7524714185379934,0.7178439997271645,0.801162584692228,0.5358516588292149,1.3976051955860551,5.718168502668534,7.764941130625012,9.788378433140737,4.08998222538096,2.270974058749576,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.5353535353535354,0.05800000000000013,0.030500000000000072,0.03999999999999998,0.06450000000000009,0.07
0.6966179606522929,0.6693670762923513,0.7343088919116078,0.5190896154845254,1.15312788362401,5.655598190948431,7.639985690178793,9.53635414125101,4.059723755285952,2.24703100902824,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.48484848484848486,0.050800000000000047,0.030000000000000075,0.03999999999999998,0.06080000000000014,0.06990000000000002
0.42388078056588874,0.4039931732452258,0.45191705352219613,0.30013305545654995,0.8005112169266153,5.475739160573501,7.445719325987698,9.427153845730754,3.9145257816080896,2.1124398112097262,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.10460000000000007,0.06000000000000015,0.06840000000000003,0.12510000000000007,0.14140000000000003
