U in s1,U in s2,U in s3,U in s4,U in s5,Po  in s1,Po  in s2,Po  in s3,Po  in s4,Po  in s5,In  in s1,In  in s2,In  in s3,In  in s4,In  in s5,Re  in s1,Re  in s2,Re  in s3,Re  in s4,Re  in s5
0.7890098185527639,0.752090009842152,0.8409461471500379,0.5585623745280508,1.4739710249002578,5.742537539183309,7.808394176646497,9.850921299247261,4.101667075605455,2.280358558091389,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.050500000000000045,0.030000000000000075,0.03999999999999998,0.06080000000000013,0.07
0.6816449762725107,0.654670056737212,0.7189901453354866,0.5066441562563169,1.1331498213392999,5.702498192905111,7.663600609352205,9.569917154838784,4.089967716341159,2.270994876479093,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.05140000000000005,0.030000000000000075,0.03999999999999998,0.061700000000000116,0.07
0.822100910369953,0.7817292394171829,0.8792525786658447,0.5735161282317337,1.6063470462935794,5.7436593504591285,7.81166458068809,9.880901416330323,4.103400315636571,2.2819526353021895,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.7070707070707071,0.05080000000000004,0.030000000000000075,0.03999999999999998,0.060900000000000135,0.06980000000000001
0.8342949142626583,0.7923520802806037,0.8938231082563411,0.5776656277645369,1.6625775814436996,5.754987704130125,7.838944531795125,9.916689197483514,4.107497050093477,2.2831629589992666,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.050900000000000035,0.030000000000000075,0.03999999999999998,0.060700000000000136,0.07
0.8221468175945145,0.781782995007895,0.879299040987241,0.5736649234591051,1.6090054663396611,5.7458927884632365,7.812722466095988,9.856493818338151,4.1019596936542975,2.282087243226664,0.6565656565656566,0.6565656565656566,0.6565656565656566,0.6565656565656566,0.6565656565656566,0.050800000000000047,0.030000000000000075,0.03999999999999998,0.060700000000000136,0.06990000000000002
0.763070016946494,0.7288493442189773,0.8109926860603354,0.5469143319407,1.3828533332697082,5.7124210626399,7.736751635902204,9.706926275458718,4.085227145971278,2.2678692451239963,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.05150000000000007,0.030000000000000075,0.03999999999999998,0.06140000000000013,0.07
0.0010681398067268282,0.0010149453886983577,0.0011439306403254813,0.0007452778606040361,0.002150549886037019,0.09505819899564512,0.11003478870851979,0.10342829550339651,0.13139860957068378,0.05556848163273405,1.0,1.0,1.0,1.0,1.0,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
0.21673245921524278,0.20656889553612198,0.23103005580083463,0.15322859741583983,0.4062345026969015,5.338708773104104,7.277142629627696,9.19292072950444,3.79917339518601,0.20754290960555438,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.8383838383838383,0.2658999999999999,0.10690000000000008,0.12669999999999998,0.4364000000000002,1.0000000000000007
0.8443950575713726,0.8009910078912404,0.906223217449709,0.5808525640672562,1.7257948764466842,5.755591294529895,7.841236506663631,9.927387188095082,4.107907855047404,2.2839642416527153,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.9595959595959596,0.050700000000000044,0.030000000000000075,0.03999999999999998,0.06100000000000013,0.07
0.7996751338545068,0.7614317779205586,0.8536483457297976,0.5624636361988562,1.528754891976512,5.733404304126769,7.780192881518654,9.813727259457686,4.10098957976639,2.2801231851178256,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.050600000000000034,0.030000000000000075,0.03999999999999998,0.060900000000000135,0.07
0.811398101128616,0.7728455263220474,0.8656878402866831,0.5711706844535507,1.534402567447129,5.74916745418434,7.810412577734851,9.821020894645256,4.1049040299032376,2.2813569196302708,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.6060606060606061,0.05060000000000005,0.030000000000000075,0.03999999999999998,0.060500000000000144,0.07
0.765642735151279,0.7323823082901859,0.8120305428727072,0.5534829758859087,1.352100272633598,5.716498566825181,7.742947740925224,9.686811474721488,4.093100322910978,2.277957812248088,0.5959595959595959,0.5959595959595959,0.5959595959595959,0.5959595959595959,0.5959595959595959,0.05140000000000005,0.030000000000000075,0.03999999999999998,0.06080000000000014,0.07
