U in s1,U in s2,U in s3,U in s4,U in s5,Po  in s1,Po  in s2,Po  in s3,Po  in s4,Po  in s5,In  in s1,In  in s2,In  in s3,In  in s4,In  in s5,Re  in s1,Re  in s2,Re  in s3,Re  in s4,Re  in s5
0.6821277287993391,0.6544487702113349,0.7207515070386827,0.5052705647595372,1.17606692260551,5.643079044238211,7.64205063182686,9.632836833626268,4.0572561422021485,2.2453574521773123,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.5757575757575758,0.05320000000000007,0.030000000000000075,0.03989999999999998,0.06150000000000013,0.07
0.4500489682821057,0.4403091975927927,0.4631471440298462,0.3812158428550297,0.5913277962558225,5.344379146081777,7.2506718220328805,9.173132723551397,3.8283326765703714,2.0276452199724995,0.7373737373737373,0.7373737373737373,0.7373737373737373,0.7373737373737373,0.7373737373737373,0.05160000000000006,0.030000000000000075,0.03999999999999998,0.060800000000000146,0.07
0.7263345720631772,0.6938985345066644,0.7720250373914087,0.5237498121385111,1.3417308786123876,5.672410277261564,7.69850620913837,9.710096259912799,4.075575817246363,2.264080686999068,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.6161616161616161,0.05080000000000004,0.030000000000000075,0.03999999999999998,0.060500000000000144,0.06990000000000002
0.7033098370672123,0.674120803265682,0.7442961115288083,0.5187837067555717,1.2538081014053168,5.637845238089648,7.636271337093512,9.639536362618937,4.067110100677433,2.2676975564248996,0.47474747474747475,0.47474747474747475,0.47474747474747475,0.47474747474747475,0.47474747474747475,0.05140000000000006,0.030000000000000075,0.03999999999999998,0.061300000000000125,0.07
0.5407417784344088,0.5229791488708742,0.5653103944690405,0.4243099214389031,0.8440885444149626,5.510353127803495,7.4302917547467775,9.367095809624537,3.9634090434017963,2.1653383093832046,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.05460000000000008,0.030000000000000075,0.03999999999999998,0.062400000000000094,0.07
0.8102295425077274,0.771098393033386,0.865550950235752,0.5683203757656327,1.5668920440190879,5.73796394892432,7.784692788556788,9.813745321005278,4.102175303885575,2.2803848887297793,0.7373737373737373,0.7373737373737373,0.7373737373737373,0.7373737373737373,0.7373737373737373,0.05220000000000005,0.030000000000000075,0.03999999999999998,0.061200000000000136,0.07
0.8300156434403542,0.7885420223658061,0.8889229715410986,0.576301845595534,1.6587626325804565,5.7503902722420905,7.819815474522905,9.889548524609076,4.105644144650881,2.283050365797799,0.8585858585858586,0.8585858585858586,0.8585858585858586,0.8585858585858586,0.8585858585858586,0.05080000000000004,0.030000000000000075,0.03999999999999998,0.06140000000000013,0.06990000000000002
0.546175888820912,0.5283980817822972,0.5709347537575891,0.43082882855084126,0.8686826266137418,5.5200227598844664,7.481565695758195,9.45490050669742,3.9695617787792266,2.1709535416625694,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.057500000000000114,0.030700000000000074,0.03999999999999998,0.06320000000000009,0.07
0.6006918921185329,0.579724457238837,0.6298052384847298,0.4644039722407677,0.9673017617250875,5.552127837398899,7.489858137263104,9.42954457260371,3.992339220957322,2.1902241673899003,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.5252525252525253,0.0551000000000001,0.030000000000000075,0.03999999999999998,0.061900000000000115,0.07
0.571007208993646,0.5493659840359558,0.6011055377123886,0.43124378491760473,0.9521718882550041,5.583223850373539,7.5317404821513305,9.494540105124518,4.013629735525631,2.2087648130473023,0.5656565656565656,0.5656565656565656,0.5656565656565656,0.5656565656565656,0.5656565656565656,0.05560000000000009,0.030000000000000075,0.03999999999999998,0.0722,0.0880999999999999
0.8371317311068712,0.7947012173321242,0.8974532835675972,0.5783732805065891,1.6865552555312937,5.755442671734002,7.840481518524925,9.921953012524229,4.108165126051356,2.283705564483702,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.8787878787878788,0.050800000000000047,0.030000000000000075,0.03999999999999998,0.06090000000000014,0.06970000000000001
0.17860816887565437,0.17273394418362778,0.18675026398932582,0.1402382192435596,0.28062833961703765,0.3401865665783317,7.2181562558920245,9.131423303404654,0.3003081645622616,0.19317968649363026,0.7474747474747475,0.7474747474747475,0.7474747474747475,0.7474747474747475,0.7474747474747475,1.0000000000000007,0.09319999999999996,0.1108000000000001,1.0000000000000007,1.0000000000000007
0.5605713086860402,0.5424460072550102,0.5855660850937577,0.4404947335460928,0.8687400226441935,5.523787797617896,7.464217364287773,9.420516749522895,4.005431488999236,2.209324916441521,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.056600000000000095,0.030100000000000075,0.03999999999999998,0.0631000000000001,0.07
0.5847238943847206,0.5618170750947401,0.6168895894867229,0.4402113044521282,1.0127010270668664,5.639172100116761,7.555953333210848,9.536998219093258,4.060991884969275,2.2519425898217,0.43434343434343436,0.43434343434343436,0.43434343434343436,0.43434343434343436,0.43434343434343436,0.06000000000000015,0.030000000000000075,0.03999999999999998,0.06900000000000002,0.07
0.423006490902544,0.4141023339947648,0.4349551988046391,0.35962448534912667,0.551006861107026,5.377795483955355,7.283536744404768,9.17425068152494,3.853858814965852,2.0538275344570596,0.8080808080808081,0.8080808080808081,0.8080808080808081,0.8080808080808081,0.8080808080808081,0.06000000000000015,0.030000000000000075,0.04069999999999998,0.07,0.07290000000000003
0.7908458898460847,0.7528228795044447,0.8446812403846474,0.556692522145211,1.5311647348376114,5.748986674568958,7.822956457032283,9.888875924722777,4.104082432778059,2.281282136508042,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576,0.05120000000000006,0.030000000000000075,0.03999999999999998,0.06130000000000012,0.06980000000000001
0.4499178314976942,0.43824517832197174,0.4656810265333525,0.3689028957970688,0.620498342762608,5.409449536298635,7.267993249337254,9.18724920204166,3.918136075914983,2.1287154899319387,0.7171717171717171,0.7171717171717171,0.7171717171717171,0.7171717171717171,0.7171717171717171,0.05200000000000004,0.030000000000000075,0.03999999999999998,0.061000000000000124,0.0753
0.5446885647907057,0.5284704495455916,0.566842773119892,0.4347487494527461,0.8035320549572076,5.507093665453438,7.393708495870944,9.333394396566662,3.988714685931146,2.214199229157658,0.6262626262626263,0.6262626262626263,0.6262626262626263,0.6262626262626263,0.6262626262626263,0.05190000000000006,0.030000000000000075,0.03999999999999998,0.06080000000000015,0.07
0.6601667244311659,0.6354367084895499,0.6944615932466981,0.4992681814165702,1.088684400284358,5.610538877150293,7.514957073209789,9.474144515021658,4.045969838523912,2.2387373853500923,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.05360000000000006,0.030000000000000075,0.03999999999999998,0.06250000000000011,0.07
0.7627798611591021,0.7288714426878702,0.810419512721523,0.5495448701437982,1.3970438913865961,5.691111575157828,7.676962773404391,9.703343776261624,4.0958216646149905,2.277111208050865,0.5858585858585859,0.5858585858585859,0.5858585858585859,0.5858585858585859,0.5858585858585859,0.052200000000000066,0.030000000000000075,0.03999999999999998,0.06100000000000014,0.07
