ideal_Utility,ideal_Pollution,ideal_Inertia,ideal_Reliability,Scenario
0.8457527997119412,0.09542604202776796,1.0,1.0000000000000007,0
0.8021286551053578,0.11022615990333179,1.0,1.0000000000000007,1
0.90792861890724,0.10267434473406847,1.0,1.0000000000000007,2
0.581197716651335,0.13207224022036246,1.0,1.0000000000000007,3
1.734760888210493,0.055627722323286735,1.0,1.0000000000000007,4
0.5792481609886381,0.01584357945864249,1.0,1.0000000000000007,5
1.0136279291000845,7.589235218077991,1.0,0.04209999999999997,6
1.0587660414564897,0.06901127015526894,1.0,1.0000000000000007,7
0.5851534714284047,0.22996681984744838,1.0,1.0000000000000007,8
1.3532242276131516,3.1626628704989996,1.0,0.18149999999999988,9
0.9110428822213323,0.10632556537039456,1.0,1.0000000000000007,10
0.9716239069253964,0.11844274798020597,1.0,1.0000000000000007,11
0.6498100371049144,6.179710800456477,1.0,0.2988000000000003,12
0.6749828932463751,0.049802705441835265,1.0,1.0000000000000007,13
0.8706888136298498,0.20424244559367633,1.0,1.0000000000000007,14
0.7235620008498065,0.18141631680951492,1.0,1.0000000000000007,15
0.5929018782212825,0.08803328100596565,1.0,1.0000000000000007,16
1.075382218525312,3.495944323503525,1.0,0.12300000000000011,17
0.710797089620729,7.016053812374316,1.0,0.23300000000000012,18
0.9420372076931783,4.77737841609786,1.0,0.5806999999999999,19
1.1972889319265165,0.06851117703061022,1.0,1.0000000000000007,20
0.7039594500209442,0.0717523051175807,1.0,1.0000000000000007,21
0.6263988831239793,0.035199886119139254,1.0,1.0000000000000007,22
1.420220417829085,0.18334586756319174,1.0,1.0000000000000007,23
0.8386602642269207,0.12295875224884766,1.0,1.0000000000000007,24
0.7763441215541997,0.08940222059140562,1.0,1.0000000000000007,25
1.4718472452080882,0.08984266108850862,1.0,1.0000000000000007,26
1.0089436971634524,0.08197824959029006,1.0,1.0000000000000007,27
1.3492127784965435,0.05769026926906881,1.0,1.0000000000000007,28
1.5000202634437285,0.08815820671861453,1.0,1.0000000000000007,29
0.9140576055036752,0.15180752245212192,1.0,1.0000000000000007,30
0.8276301004078774,0.09927009389109055,1.0,1.0000000000000007,31
0.9484689045282505,0.08461500105519403,1.0,1.0000000000000007,32
0.975015856954779,0.15604665612307278,1.0,1.0000000000000007,33
0.6425074388177913,0.058096990510324256,1.0,1.0000000000000007,34
1.089058142855292,8.328081636194252,1.0,0.15919999999999995,35
1.0137909917938412,0.13174393956726638,1.0,1.0000000000000007,36
0.9649039561493005,5.164407160912238,1.0,0.21870000000000012,37
0.6710308938281011,0.05197577595319974,1.0,1.0000000000000007,38
0.9160776415803508,0.0632873787485635,1.0,1.0000000000000007,39
0.7158507335353285,0.08120670029939961,1.0,1.0000000000000007,40
1.0310909682712084,4.6572094250636065,1.0,0.20360000000000023,41
0.8981882350707051,6.988456727289121,1.0,0.1690999999999999,42
0.6414732072396937,0.12929705468594827,1.0,1.0000000000000007,43
1.1576542744168883,0.16451715654941995,1.0,1.0000000000000007,44
1.2307204076335512,0.06345085226180087,1.0,1.0000000000000007,45
0.8103769412768856,0.12288060867835421,1.0,1.0000000000000007,46
1.5024077964195768,0.15573215747574157,1.0,1.0000000000000007,47
1.2022032173897486,5.976009389634511,1.0,0.1330999999999999,48
1.0876767142381671,0.07437500916164405,1.0,1.0000000000000007,49
0.6303507648661338,0.0997501185045287,1.0,1.0000000000000007,50
0.6440582314721474,0.2744826311528573,1.0,1.0000000000000007,51
0.6404502696325051,0.10404850307344392,1.0,1.0000000000000007,52
1.173230825925895,5.608088460759819,1.0,0.11710000000000019,53
0.7294508841695257,9.54632860183003,1.0,0.07060000000000002,54
1.5667236371775228,0.10699067220304904,1.0,1.0000000000000007,55
